,pregunta,opciones,respuesta,argumento,referencia
82,"Quel service AWS prend en charge une architecture hybride qui donne aux utilisateurs la possibilité d'étendre l'infrastructure AWS, les services AWS, les API et les outils aux centres de données, aux environnements de colocalisation ou aux installations sur site ?","A. Motoneige AWS.
B. Zones locales AWS.
C. Avant-postes AWS.
D.AWS Fargate",Avant-postes AWS.,"AWS Outposts est une famille de solutions entièrement gérées fournissant une infrastructure et des services AWS à pratiquement n'importe quel emplacement sur site ou en périphérie pour une expérience hybride véritablement cohérente. Les solutions Outposts vous permettent d'étendre et d'exécuter des services AWS natifs sur site et sont disponibles dans une variété de facteurs de forme, des serveurs Outposts 1U et 2U aux racks Outposts 42U, en passant par des déploiements de racks multiples.","https://aws.amazon.com/about-aws/global-infrastructure/localzones/, https://aws.amazon.com/outposts/"
83,Une entreprise dispose d’une bibliothèque de bandes physiques pour stocker les sauvegardes de données. La bibliothèque de bandes manque d'espace. L'entreprise doit étendre la capacité de la bibliothèque de bandes au cloud AWS. Quel service AWS l'entreprise doit-elle utiliser pour répondre à cette exigence ?,"A. Magasin de blocs Amazon Elastic (Amazon EBS).
B.Amazon S3.
C. Système de fichiers Amazon Elastic (Amazon EFS).
D. Passerelle de stockage AWS",Passerelle de stockage AWS,AWS Storage Gateway est un ensemble de services de stockage cloud hybride qui fournissent un accès sur site à un stockage cloud pratiquement illimité.,https://aws.amazon.com/storagegateway/
84,"Une entreprise de vente au détail en ligne connaît des pics de ventes saisonniers plusieurs fois par an, principalement pendant les vacances. À d’autres moments, la demande est plus faible. L’entreprise a du mal à prévoir la demande croissante d’infrastructures pour chaque saison. Quels avantages du passage au cloud AWS bénéficieraient le PLUS à l'entreprise ? (Choisissez deux.)","A. Empreinte mondiale. Élasticité.
B. Quotas de services AWS.
C. Modèle de responsabilité partagée AWS.
D. Tarification à l'utilisation",Élasticité. Tarification à l'utilisation.,"L'élasticité permet à l'entreprise d'augmenter ou de réduire son infrastructure en fonction des fluctuations de la demande. Ceci est important pour une entreprise qui connaît des pics de ventes saisonniers, car elle peut facilement augmenter sa capacité pendant les périodes de pointe, puis la diminuer lorsque la demande est plus faible. La tarification à l'utilisation signifie que l'entreprise ne paie que pour les ressources qu'elle utilise. Ceci est avantageux pour une entreprise confrontée à une demande imprévisible, car elle ne doit payer que pour les ressources dont elle a réellement besoin.",https://docs.aws.amazon.com/whitepapers/latest/aws-overview/six-advantages-of-cloud-computing.html
85,Quel service AWS peut être utilisé pour transformer un texte en un discours réaliste ?,"R. Amazon Polly.
B. Amazone Kendra.
C. Reconnaissance Amazon.
D.Amazon Connect",Amazone Polly.,"Amazon Polly est un service qui peut être utilisé pour transformer du texte en discours réalistes. Amazon Polly utilise des technologies avancées d'apprentissage en profondeur pour synthétiser une parole qui semble naturelle et réaliste, permettant ainsi aux utilisateurs de convertir le contenu écrit en langage parlé.","https://aws.amazon.com/polly/#:~:text=Amazon%20Polly%20is%20a%20service,synthesize%20natural%20sounding%20human%20speech"
86,Quel service ou outil AWS peut être utilisé pour capturer des informations sur le trafic entrant et sortant dans un Amazon VPC ?,"A. Journaux de flux VPC.
B. Inspecteur Amazon.
C. Services de point de terminaison VPC.
D. Passerelle NAT",Journaux de flux VPC,"Les journaux de flux VPC sont une fonctionnalité qui vous permet de capturer des informations sur le trafic IP entrant et sortant des interfaces réseau de votre VPC. Les données des journaux de flux peuvent être publiées aux emplacements suivants : Amazon CloudWatch Logs, Amazon S3 ou Amazon Kinesis Data Firehose. Après avoir créé un journal de flux, vous pouvez récupérer et afficher les enregistrements du journal de flux dans le groupe de journaux, le compartiment ou le flux de diffusion que vous avez configuré.",https://docs.aws.amazon.com/vpc/latest/userguide/flow-logs.html
87,Une entreprise souhaite s'assurer que deux instances Amazon EC2 se trouvent dans des centres de données distincts avec une latence de communication minimale entre les centres de données. Comment l’entreprise peut-elle répondre à cette exigence ?,"A. Placez les instances EC2 dans deux régions AWS distinctes connectées à une connexion d'appairage VPC.
B. Placez les instances EC2 dans deux zones de disponibilité distinctes au sein de la même région AWS.
C. Placez une instance EC2 sur site et l'autre dans une région AWS. Connectez-les ensuite à l'aide d'une connexion VPN AWS.
D. Placez les deux instances EC2 dans un groupe de placement pour une bande passante dédiée.",Placez les instances EC2 dans deux zones de disponibilité distinctes au sein de la même région AWS.,"dans la même AvZone, la latence sera plus faible. En fait, le groupe de placement sera un choix mais il ne donnera pas la possibilité de différencier le centre de données entre les instances EC2.",https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/placement-groups.html
88,Dans quelles situations une entreprise doit-elle créer un utilisateur IAM au lieu d'un rôle IAM ? (Choisissez deux.),"A. Lorsqu'une application qui s'exécute sur des instances Amazon EC2 nécessite un accès à d'autres services AWS.
B. Lorsque l'entreprise crée des informations d'identification d'accès AWS pour des individus.
C. Lorsque l'entreprise crée une application qui s'exécute sur un téléphone mobile et qui envoie des requêtes à AWS.
D. Lorsque l'entreprise doit ajouter des utilisateurs aux groupes IAM.
E. Lorsque les utilisateurs sont authentifiés sur le réseau d'entreprise et souhaitent pouvoir utiliser AWS sans avoir à se connecter une seconde fois","B. Lorsque l'entreprise crée des informations d'identification d'accès AWS pour des individus.
D. Lorsque l'entreprise doit ajouter des utilisateurs aux groupes IAM.","Les utilisateurs IAM sont conçus pour les personnes qui ont besoin d'accéder aux ressources AWS. Ils disposent d'informations d'identification à long terme qui peuvent être utilisées pour se connecter à AWS Management Console ou pour envoyer des demandes aux services AWS par programmation. Les utilisateurs IAM peuvent être configurés pour utiliser l'authentification unique (SSO) avec un fournisseur d'identité (IdP), tel qu'Active Directory ou Okta. Cela permet aux utilisateurs de se connecter une seule fois au réseau d'entreprise, puis d'être automatiquement authentifiés auprès d'AWS sans avoir à saisir à nouveau leurs informations d'identification.",https://docs.aws.amazon.com/IAM/latest/UserGuide/id.html
89,Quels services AWS une entreprise doit-elle utiliser pour lire et écrire des données qui changent fréquemment ? (Choisissez deux.),"A. Glacier Amazon S3.
B.Amazon RDS. Boule de neige AWS.
C.Amazon Redshift.
D. Système de fichiers Amazon Elastic (Amazon EFS)",Amazon RDS. Amazon Redshift.,"Amazon DynamoDB est un service de base de données NoSQL entièrement géré, conçu pour une évolutivité et des performances élevées. DynamoDB vous permet de stocker et de récupérer des données avec une latence très faible, ce qui le rend bien adapté aux applications nécessitant un accès rapide aux données. Amazon Redshift est un service d'entrepôt de données rapide et entièrement géré qui vous permet d'analyser efficacement de grandes quantités de données à l'aide de SQL et de vos outils de business intelligence existants. Redshift est conçu pour gérer des données qui changent fréquemment et peut être utilisé pour stocker et analyser des données en temps quasi réel.",https://aws.amazon.com/solutions/case-studies/nasdaq-case-study/?pg=ln&sec=c
90,Quel service AWS est utilisé pour fournir le chiffrement pour Amazon EBS ?,"A. Gestionnaire de certificats AWS.
B. Gestionnaire de systèmes AWS.
C.AWS KMS.
D. Configuration AWS",AWSKMS,"AWS Key Management Service (KMS) vous permet de créer et de gérer facilement des clés cryptographiques et de contrôler leur utilisation dans une large gamme de services AWS et dans vos applications. AWS KMS est un service sécurisé et résilient qui utilise des modules de sécurité matériels validés selon FIPS 140-2, ou en cours de validation, pour protéger vos clés. AWS KMS est intégré à AWS CloudTrail pour vous fournir des journaux de toutes les utilisations clés afin de vous aider à répondre à vos besoins en matière de réglementation et de conformité.",https://aws.amazon.com/kms/?nc1=h_ls
91,Quels services AWS utilisent des emplacements périphériques mondiaux ? (Choisissez deux.),"R. AWS Fargate.
B.Amazon CloudFront.
C. Accélérateur mondial AWS.
D. Longueur d'onde AWS.
E. Amazon VPC","B.Amazon CloudFront.
C. Accélérateur mondial AWS","Amazon CloudFront : Amazon CloudFront est un service de réseau de diffusion de contenu (CDN) qui utilise un réseau mondial d'emplacements périphériques pour fournir du contenu aux utilisateurs avec une faible latence et des vitesses de transfert élevées. Les emplacements périphériques mettent en cache le contenu et le diffusent depuis l'emplacement le plus proche des utilisateurs finaux, améliorant ainsi les performances et réduisant la charge sur le serveur d'origine. AWS Global Accelerator : AWS Global Accelerator est un service réseau qui utilise l'infrastructure réseau mondiale AWS pour améliorer la disponibilité et les performances des applications. Il utilise un réseau d'emplacements périphériques mondiaux pour acheminer le trafic des utilisateurs vers l'emplacement périphérique le plus proche, réduisant ainsi la latence et améliorant la réactivité des applications.",https://aws.amazon.com/cloudfront/features/?p=ugi&l=na&whats-new-cloudfront.sort-by=item.additionalFields.postDateTime&whats-new-cloudfront.sort-order=desc
92,Une entreprise exploite plusieurs usines où elle fabrique des produits. L'entreprise a besoin de pouvoir traiter et stocker des données et exécuter des applications avec des interdépendances de systèmes locaux qui nécessitent une faible latence. Quel service AWS l'entreprise doit-elle utiliser pour répondre à ces exigences ?,"A. AWS IoT Greengrass.
B.AWS Lambda.
C. Avant-postes AWS.
D.AWS Snowball Edge",Avant-postes AWS.,"En fournissant un accès local à l'infrastructure gérée par AWS, AWS Outposts permet aux clients de créer et d'exécuter des applications sur site en utilisant les mêmes interfaces de programmation que dans les régions AWS, tout en utilisant des ressources de calcul et de stockage locales pour réduire la latence et les besoins de traitement des données locales.",https://docs.aws.amazon.com/efs/latest/ug/how-it-works.html
93,"Parmi les principes suivants, lequel est un principe de conception recommandé pour l'architecture du cloud AWS ?","A. Concevoir des composants étroitement couplés.
B. Créez un composant d'application unique capable de gérer toutes les fonctionnalités de l'application.
C. Apportez des changements importants sur moins d'itérations pour réduire les risques d'échec.
D. Évitez l'architecture monolithique en segmentant les charges de travail.",Évitez l’architecture monolithique en segmentant les charges de travail.,"Le principe de conception recommandé pour l'architecture AWS Cloud est d'éviter une architecture monolithique en segmentant les charges de travail. Par conséquent, la bonne réponse est D. En segmentant les charges de travail, vous pouvez isoler différentes parties de votre application et les rendre plus modulaires, ce qui peut conduire à une plus grande flexibilité, évolutivité et tolérance aux pannes. Il vous permet également d'utiliser différentes technologies et outils pour différentes parties de l'application, ce qui peut faciliter l'optimisation de chaque partie pour ses exigences spécifiques.",https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_service_architecture_monolith_soa_microservice.html
94,Lequel des éléments suivants agit comme un pare-feu au niveau de l'instance pour contrôler les accès entrants et sortants ?,"A. Liste de contrôle d'accès au réseau.
B. Groupes de sécurité.
C. Conseiller de confiance AWS.
D. Passerelles privées virtuelles",Groupes de sécurité.,"Les groupes de sécurité dans AWS agissent comme un pare-feu au niveau de l'instance pour contrôler l'accès entrant et sortant aux instances Amazon EC2. Ils fonctionnent au niveau de l'instance et sont associés à une instance ou un groupe d'instances spécifique. Les groupes de sécurité vous permettent de définir des règles qui spécifient le trafic entrant et sortant autorisé en fonction des protocoles, des ports et des adresses IP. Ils fournissent un pare-feu dynamique, ce qui signifie qu'ils suivent l'état d'une connexion et autorisent automatiquement le trafic de retour pour les connexions établies.",https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html
95,Une entreprise conçoit ses charges de travail AWS de manière à ce que les composants puissent être mis à jour régulièrement et que les modifications puissent être apportées par petits incréments réversibles. Quel pilier du cadre AWS Well-Architected cette conception prend-elle en charge ?,"Une sécurité.
B. Efficacité des performances.
C. Excellence opérationnelle.
D. Fiabilité",L'excellence opérationnelle.,"Il existe cinq principes de conception pour l'excellence opérationnelle dans le cloud : Effectuer les opérations en tant que code Apporter des modifications fréquentes, mineures et réversibles Affiner fréquemment les procédures opérationnelles Anticiper les pannes Tirer des leçons de toutes les pannes opérationnelles",https://docs.aws.amazon.com/wellarchitected/latest/framework/oe-design-principles.html
96,Une entreprise a une charge de travail qui fonctionnera en continu pendant 1 an. La charge de travail ne peut pas tolérer les interruptions de service. Quelle option d'achat Amazon EC2 sera la PLUS rentable ?,"A. Toutes les instances réservées initiales.
B. Instances réservées initiales partielles.
C. Instances dédiées.
D. Instances à la demande",Toutes les instances réservées initiales.,"Avec l'option All Upfront, vous payez pour la totalité de la durée de l'instance réservée avec un seul paiement initial. Cette option vous offre la remise la plus importante par rapport à la tarification des instances à la demande.",https://aws.amazon.com/ec2/pricing/reserved-instances/pricing/
97,Quel service AWS permet de se protéger contre les attaques DDoS ?,"A. Bouclier AWS.
B. Inspecteur Amazon.
C. Amazon GuardDuty.
D. Détective Amazon",Bouclier AWS.,"AWS Shield est un service AWS qui aide à se protéger contre les attaques par déni de service distribué (DDoS). Il assure la protection des ressources AWS telles que les instances Amazon EC2, les Elastic Load Balancers et les distributions Amazon CloudFront. AWS Shield propose des niveaux Standard et Avancé.","https://www.examtopics.com/exams/amazon/aws-certified-cloud-practitioner/view/10/, question n°98"
98,"L'utilisation d'AWS Config pour enregistrer, auditer et évaluer les modifications apportées aux ressources AWS afin de permettre la traçabilité est un exemple de quel pilier AWS Well-Architected Framework ?","Une sécurité.
B. Excellence opérationnelle.
C. Efficacité des performances.
D. Optimisation des coûts",Sécurité.,"Activez la traçabilité : surveillez, alertez et auditez les actions et les modifications apportées à votre environnement en temps réel. Intégrez la collecte de journaux et de métriques aux systèmes pour enquêter automatiquement et prendre des mesures.",https://d1.awsstatic.com/whitepapers/architecture/AWS_Well-Architected_Framework.pdf
99,Quel outil ou fonctionnalité AWS agit comme un pare-feu VPC au niveau du sous-réseau ?,"A. Groupe de sécurité.
B. Liste de contrôle d'accès réseau.
C. Mise en miroir du trafic.
D. Passerelle Internet",Liste de contrôle d'accès réseau.,"Une ACL réseau est une fonctionnalité d'Amazon Virtual Private Cloud (VPC) qui agit comme un pare-feu au niveau du sous-réseau. Il s'agit d'une couche de sécurité facultative qui contrôle le trafic entrant et sortant au niveau du sous-réseau. Une ACL réseau fonctionne au niveau du protocole et du port et utilise des règles numérotées pour autoriser ou refuser le trafic. Par défaut, une ACL réseau autorise tout le trafic entrant et sortant.",https://docs.aws.amazon.com/vpc/latest/userguide/vpc-network-acls.html
100,Quel service AWS peut être utilisé pour découpler les applications ?,"A. Configuration AWS.
B. Service de file d'attente simple Amazon (Amazon SQS).
C. Lot AWS.
D. Service de messagerie simple Amazon (Amazon SES)",Service de file d'attente simple Amazon (Amazon SQS).,"Amazon Simple Queue Service (Amazon SQS) est un service de file d'attente de messages entièrement géré qui facilite le découplage et la mise à l'échelle des microservices, des systèmes distribués et des applications sans serveur. Amazon SQS déplace les données entre les composants d'application distribués et vous aide à découpler ces composants.",https://docs.aws.amazon.com/sqs/?id=docs_gateway
101,Quelle option de reprise après sinistre est la MOINS coûteuse ?,"A. Veille chaude.
B. Multisites.
C. Sauvegarde et restauration.
D. Voyant lumineux",Sauvegarde et restauration.,"Parmi les options proposées, la sauvegarde et la restauration constituent généralement l'option de reprise après sinistre la moins coûteuse. Cela implique de sauvegarder périodiquement les données et les applications dans un emplacement ou un stockage distinct et, en cas de sinistre, de restaurer les sauvegardes pour reprendre les opérations. Cette approche nécessite généralement moins de ressources et d’infrastructures que d’autres options.",https://docs.aws.amazon.com/whitepapers/latest/disaster-recovery-workloads-on-aws/disaster-recovery-options-in-the-cloud.html
102,Quel type de stockage AWS est éphémère et est supprimé lorsqu'une instance Amazon EC2 est arrêtée ou résiliée ?,"A. Magasin de blocs Amazon Elastic (Amazon EBS).
B. Magasin d'instances Amazon EC2.
C. Système de fichiers Amazon Elastic (Amazon EFS).
D.Amazon S3",Magasin d'instances Amazon EC2,"Lorsque vous arrêtez ou résiliez une instance, chaque bloc de stockage du magasin d'instance est réinitialisé. Par conséquent, vos données ne sont pas accessibles via le magasin d’instances d’une autre instance.",https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/InstanceStorage.html
103,"Parmi les éléments suivants, lequel est une caractéristique de l'utilisateur racine du compte AWS ?","A. L'utilisateur root est le seul utilisateur pouvant être configuré avec l'authentification multifacteur (MFA).
B. L'utilisateur root est le seul utilisateur pouvant accéder à AWS Management Console.
C. L'utilisateur root est la première identité de connexion disponible lorsqu'un compte AWS est créé.
D. L'utilisateur root a un mot de passe qui ne peut pas être modifié.",L'utilisateur racine est la première identité de connexion disponible lorsqu'un compte AWS est créé.,"Lorsqu'un compte AWS est créé, l'utilisateur racine est automatiquement créé en tant que première identité de connexion pour ce compte. L'utilisateur root dispose d'un accès administratif complet à toutes les ressources et services du compte AWS. Cependant, il est considéré comme une bonne pratique de sécurité de ne pas utiliser l'utilisateur root pour les tâches quotidiennes et de créer des utilisateurs IAM (Identity and Access Management) supplémentaires avec les autorisations appropriées.",https://docs.aws.amazon.com/IAM/latest/UserGuide/id_root-user.html
104,"Une entreprise héberge une application sur une instance Amazon EC2. L'instance EC2 doit accéder à plusieurs ressources AWS, notamment Amazon S3 et Amazon DynamoDB. Quelle est la solution LA PLUS efficace sur le plan opérationnel pour déléguer des autorisations ?","A. Créez un rôle IAM avec les autorisations requises. Attachez le rôle à l'instance EC2.
B. Créez un utilisateur IAM et utilisez sa clé d'accès et sa clé d'accès secrète dans l'application.
C. Créez un utilisateur IAM et utilisez sa clé d'accès et sa clé d'accès secrète pour créer un profil CLI dans l'instance EC2.
D. Créez un rôle IAM avec les autorisations requises. Attachez le rôle à l'utilisateur IAM administratif.",Créez un rôle IAM avec les autorisations requises. Attachez le rôle à l'utilisateur IAM administratif.,"Lorsqu'une instance EC2 doit accéder à des ressources AWS telles qu'Amazon S3 et Amazon DynamoDB, il est recommandé d'utiliser des rôles IAM. Les rôles IAM constituent un moyen sécurisé d'accorder un accès temporaire aux services AWS sans avoir besoin de gérer les informations d'identification à long terme telles que les clés d'accès et les clés d'accès secrètes. En créant un rôle IAM avec les autorisations nécessaires et en l'attachant à l'instance EC2, l'instance EC2 peut assumer le rôle et accéder aux ressources AWS requises. Cette approche élimine le besoin de gérer les clés d'accès au sein de l'instance EC2 et fournit une solution plus sécurisée et évolutive.",https://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_use_switch-role-ec2.html
105,Lequel des éléments suivants fait partie de l'infrastructure mondiale AWS ?,"R. Amazon Alexa.
B. Régions AWS.
C. Voile lumineuse Amazon.
D. Organisations AWS",Régions AWS.,"Les régions AWS sont un composant de l'infrastructure mondiale AWS. Les régions AWS sont des emplacements géographiques dans le monde où les ressources et services AWS sont disponibles. Chaque région AWS est isolée et indépendante, composée de plusieurs zones de disponibilité. L'infrastructure mondiale AWS est le terme collectif désignant le réseau de régions et de zones de disponibilité AWS réparties sur différents emplacements géographiques.",https://aws.amazon.com/about-aws/global-infrastructure/
106,Quel est l’intérêt d’avoir une passerelle Internet au sein d’un VPC ?,"A. Pour créer une connexion VPN au VPC.
B. Pour permettre la communication entre le VPC et Internet.
C. Imposer des contraintes de bande passante au trafic Internet.
D. Pour équilibrer la charge du trafic depuis Internet sur les instances Amazon EC2",Pour permettre la communication entre le VPC et Internet,"Une passerelle Internet est un composant VPC à échelle horizontale, redondant et hautement disponible qui permet la communication entre votre VPC et Internet.",https://docs.aws.amazon.com/vpc/latest/userguide/VPC_Internet_Gateway.html
107,Quel service AWS permet aux utilisateurs de télécharger à la demande des rapports de sécurité et de conformité sur l'infrastructure AWS ?,"A. Amazon GuardDuty.
B. Centre de sécurité AWS.
C. Artefact AWS.
D. Bouclier AWS",Artefact AWS,AWS Artifact est votre ressource centrale incontournable pour les informations liées à la conformité qui vous intéressent. Il fournit un accès à la demande aux rapports de sécurité et de conformité d'AWS et des éditeurs de logiciels indépendants qui vendent leurs produits sur AWS Marketplace.,https://aws.amazon.com/artifact/
108,Une entreprise pharmaceutique exploite son infrastructure dans une seule région AWS. L'entreprise dispose de milliers de VPC dans différents comptes AWS qu'elle souhaite interconnecter. Quel service ou fonctionnalité AWS l'entreprise doit-elle utiliser pour simplifier la gestion et réduire les coûts opérationnels ?,"A. Point de terminaison d'un VPC.
B. AWS Direct Connect.
C. Passerelle de transit AWS.
D. Appairage de VPC",Appairage de VPC,"L'appairage de VPC est une connectivité point à point et ne prend pas en charge le routage transitif. Par exemple, si vous disposez d'une connexion d'appairage de VPC entre le VPC A et le VPC B et entre le VPC A et le VPC C, une instance du VPC B ne peut pas transiter par le VPC A pour atteindre le VPC C. Pour acheminer les paquets entre le VPC B et le VPC C, vous sont nécessaires pour créer une connexion d'appairage VPC directe. À grande échelle, lorsque vous disposez de dizaines à centaines de VPC, leur interconnexion avec le peering aboutit à un maillage de centaines à milliers de connexions de peering, difficiles à gérer et à faire évoluer. Il existe une limite maximale de 125 connexions d'appairage par VPC.",https://d1.awsstatic.com/whitepapers/building-a-scalable-and-secure-multi-vpc-aws-network-infrastructure.pdf
109,"Une entreprise prévoit un déploiement d'infrastructure sur le cloud AWS. Avant le déploiement, l'entreprise souhaite une estimation des coûts de fonctionnement de l'infrastructure. Quel service ou fonctionnalité AWS peut fournir ces informations ?","A. Explorateur de coûts.
B. Conseiller de confiance AWS.
C. Rapport sur les coûts et l'utilisation d'AWS.
D. Calculateur de prix AWS",Calculateur de prix AWS,"AWS Pricing Calculator est le service ou la fonctionnalité AWS qui peut fournir une estimation des coûts d'exécution de l'infrastructure avant le déploiement. Le calculateur de tarification AWS permet aux utilisateurs d'estimer les coûts d'utilisation de divers services AWS en fonction de leur utilisation prévue. Il fournit une interface Web où les utilisateurs peuvent sélectionner les services AWS souhaités, configurer les spécifications et les quantités de ressources nécessaires et définir des modèles d'utilisation. En saisissant les détails du déploiement de l'infrastructure, tels que les types et les tailles des instances EC2, les volumes de stockage, les ressources réseau et d'autres services AWS, le calculateur de tarification AWS peut générer une estimation du coût mensuel pour l'exécution de l'infrastructure dans le cloud AWS. Cette estimation des coûts peut aider l'entreprise à planifier son budget, à évaluer différentes options de déploiement et à prendre des décisions éclairées concernant la conception de l'infrastructure.",https://aws.amazon.com/it/premiumsupport/knowledge-center/estimating-aws-resource-costs/
110,Quel service d'outil AWS permet de gérer la facturation de manière centralisée et de permettre un accès contrôlé aux ressources sur les comptes AWS ?,"A. Gestion des identités et des accès AWS (IAM)
B. Organisations AWS
C. Explorateur de coûts
D. Budgets AWS",B. Organisations AWS,"AWS Organizations est le service AWS qui permet de gérer la facturation de manière centralisée et permet un accès contrôlé aux ressources sur plusieurs comptes AWS. AWS Organizations offre un moyen de gérer et de gouverner de manière centralisée plusieurs comptes AWS au sein d'une organisation. Il vous permet de créer et de gérer des groupes de comptes, appelés unités organisationnelles (OU), pour vous aligner sur la structure de votre entreprise. Avec AWS Organizations, vous pouvez appliquer des politiques à ces comptes, contrôler l'accès aux ressources et consolider la facturation.",https://docs.aws.amazon.com/controltower/latest/userguide/organizations.html
111,"Parmi les éléments suivants, lesquels sont des ressources Amazon Virtual Private Cloud (Amazon VPC) ?","A. Objets ; listes de contrôle d'accès (ACL)
B. Sous-réseaux ; passerelles Internet
C. Politiques d'accès ; seaux
D. Groupes ; les rôles",B. Sous-réseaux ; passerelles Internet,"Les sous-réseaux sont l'une des ressources clés d'Amazon VPC. Ce sont des subdivisions de plages d'adresses IP au sein d'un VPC et fournissent un moyen de segmenter et d'isoler les ressources au sein de votre réseau virtuel. Les passerelles Internet sont une autre ressource importante dans Amazon VPC. Ils servent de points d'entrée et de sortie pour le trafic entre votre VPC et Internet. Ils permettent la communication entre vos ressources VPC et les réseaux externes, tels que l'Internet public.",https://docs.aws.amazon.com/vpc/latest/userguide/what-is-amazon-vpc.html
112,Une entreprise doit identifier la dernière fois qu'un utilisateur spécifique a accédé à AWS Management Console. Quel service AWS fournira ces informations ?,"A. Amazon Cognito
B.AWS CloudTrail
C. Inspecteur Amazon
D. Service de garde Amazon",B.AWS CloudTrail,"AWS CloudTrail est un service qui vous permet de surveiller et de consigner l'activité des utilisateurs et l'utilisation des API au sein de votre compte AWS. Il enregistre les actions entreprises par les utilisateurs, notamment les événements de connexion à la console, les appels d'API et les événements de gestion, et les stocke dans un fichier journal. Ce fichier journal peut être analysé pour obtenir une visibilité sur l'activité des utilisateurs et suivre les actions entreprises dans AWS Management Console. En examinant les journaux CloudTrail, vous pouvez identifier la dernière fois qu'un utilisateur spécifique a accédé à AWS Management Console. Les journaux fourniront des informations sur les événements de connexion à la console, notamment l'utilisateur, l'horodatage et l'adresse IP source.",https://www.examtopics.com/exams/amazon/aws-certified-cloud-practitioner/view/12/
113,Une entreprise a lancé une instance Amazon EC2 avec la dernière Amazon Linux 2 Amazon Machine Image (AMI). Quelles actions un administrateur système peut-il entreprendre pour se connecter à l'instance EC2 ? (Choisissez deux.),"A. Utilisez Amazon EC2 Instance Connect.
B. Utilisez une connexion RDP (Remote Desktop Protocol).
C. Utiliser AWS Batch
D. Utilisez AWS Systems Manager Session Manager.
E. Utiliser Amazon Connect","A. Utilisez Amazon EC2 Instance Connect.
D. Utilisez AWS Systems Manager Session Manager.",Amazon EC2 Instance Connect est une méthode sécurisée et facile à utiliser pour l'accès SSH aux instances EC2. Il permet aux administrateurs système de se connecter à leurs instances à l'aide d'AWS Management Console ou de l'AWS CLI sans avoir besoin de gérer manuellement les paires de clés SSH. AWS Systems Manager Session Manager fournit un accès shell interactif aux instances EC2 directement depuis la AWS Management Console ou l'AWS CLI. Il ne nécessite pas d'ouvrir des ports SSH entrants ni de gérer des clés SSH.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/AccessingInstances.html
114,Une entreprise souhaite effectuer une analyse des sentiments sur les e-mails du service client qu’elle reçoit. L'entreprise souhaite déterminer si l'engagement du service client a été positif ou négatif. Quel service AWS l'entreprise doit-elle utiliser pour effectuer cette analyse ?,"A. Texte Amazon
B. Amazon Traduction
C. Amazon comprend
D. Reconnaissance d'Amazon",C. Amazon comprend,"Amazon Comprehend est un service de traitement du langage naturel (NLP) proposé par AWS. Il fournit des modèles pré-entraînés pour analyser le texte et extraire des informations, y compris l'analyse des sentiments. Avec Amazon Comprehend, l'entreprise peut facilement déterminer le sentiment des messages électroniques du service client, qu'ils soient positifs, négatifs ou neutres. Cela peut aider à comprendre les commentaires des clients et à améliorer les stratégies de service client.",https://www.examtopics.com/exams/amazon/aws-certified-cloud-practitioner/view/12/
115,Quelle est la quantité totale de stockage offerte par Amazon S3 ?,"A. 100 Mo
B. 5 Go
C. 5 To
D.Illimité",D.Illimité,Le volume total de données et le nombre d'objets que vous pouvez stocker sont illimités. La taille des objets Amazon S3 individuels peut varier d'un minimum de 0 octet à un maximum de 5 To.,"https://aws.amazon.com/s3/faqs/#:~:text=The%20total%20volume%20of%20data,a%20maximum%20of%205%20TB."
116,Une entreprise migre vers Amazon S3. L'entreprise doit transférer 60 To de données d'un centre de données sur site vers AWS dans un délai de 10 jours. Quel service AWS l'entreprise doit-elle utiliser pour réaliser cette migration ?,"A. Glacier Amazon S3
B. Service de migration de base de données AWS (AWS DMS)
C. Boule de neige AWS
D. AWS Direct Connect",C. Boule de neige AWS,"AWS Snowball est un service spécialement conçu pour les transferts de données à grande échelle. Il vous permet de transférer rapidement et en toute sécurité de grandes quantités de données vers et depuis AWS. Dans ce scénario, où l'entreprise doit transférer 60 To de données dans un délai limité, AWS Snowball serait le choix le plus approprié. L'entreprise peut demander une appliance Snowball à AWS, qui sera expédiée sur son site. Ils peuvent ensuite charger leurs données sur l'appliance Snowball, les renvoyer à AWS, et AWS transférera les données dans un compartiment S3. Cette méthode garantit un transfert de données rapide et efficace, même avec de grandes quantités de données.",https://aws.amazon.com/snow/
117,Quel type de base de données est Amazon DynamoDB ?,"A. En mémoire
B. Relationnel
C. Valeur-clé
D. Graphique",C. Valeur-clé,"Amazon DynamoDB est une base de données NoSQL à valeurs-clés entièrement gérée, sans serveur, conçue pour exécuter des applications hautes performances à n'importe quelle échelle. DynamoDB offre une sécurité intégrée, des sauvegardes continues, une réplication multi-régions automatisée, une mise en cache en mémoire et des outils d'importation et d'exportation de données.",https://aws.amazon.com/dynamodb/
