,pregunta,opciones,respuesta,argumento,referencia
59,Un utente desidera distribuire un servizio nel cloud AWS utilizzando i principi dell'infrastruttura come codice (IaC). Quale servizio AWS può essere utilizzato per soddisfare questo requisito?,"A. Responsabile dei sistemi AWS.
B.AWS CloudFormation.
C. AWS CodeCommit.
D. Configurazione AWS",AWS CloudFormation.,"AWS CloudFormation è progettato per consentire la gestione ripetibile, prevedibile e sicura dei cicli di vita delle risorse, consentendo al tempo stesso rollback automatici, gestione automatizzata dello stato e gestione delle risorse tra account e regioni",https://aws.amazon.com/cloudformation/faqs/
60,"Un'azienda con più unità aziendali desidera gestire e governare a livello centrale i propri ambienti cloud AWS. L'azienda desidera automatizzare la creazione di account AWS, applicare policy di controllo dei servizi (SCP) e semplificare i processi di fatturazione. Quale servizio o strumento AWS dovrebbe utilizzare l'azienda per soddisfare questi requisiti?","A. Organizzazioni AWS.
B. Esplora costi.
C. Budget AWS.
D. Consulente affidabile di AWS",Organizzazioni AWS.,"AWS Organizations è un servizio di gestione degli account che ti consente di consolidare più account AWS in un'organizzazione creata e gestita centralmente. AWS Organizations include funzionalità di gestione degli account e fatturazione consolidata che ti consentono di soddisfare meglio le esigenze di budget, sicurezza e conformità della tua azienda. In qualità di amministratore di un'organizzazione, puoi creare account nella tua organizzazione e invitare gli account esistenti a unirsi all'organizzazione",https://docs.aws.amazon.com/organizations/latest/userguide/orgs_introduction.html
61,"Quali controlli IT condividono AWS e il cliente, secondo il modello di responsabilità condivisa di AWS? (Scegline due.)","A. Controlli fisici e ambientali.
B. Gestione delle patch.
C. Consapevolezza e formazione sul cloud.
D. Sicurezza della zona.
E. Crittografia dei dati dell'applicazione","B. Gestione delle patch.
C. Consapevolezza e formazione sul cloud.","Controlli fisici e ambientali: AWS è responsabile di garantire la sicurezza e la protezione dell'infrastruttura fisica dei propri data center, comprese misure come controlli di accesso, sorveglianza e salvaguardie ambientali. Tuttavia, i clienti svolgono un ruolo anche nell'implementazione dei controlli fisici e ambientali all'interno delle proprie sedi o delle applicazioni in esecuzione su AWS. Gestione delle patch: AWS è responsabile dell'applicazione delle patch e della protezione dell'infrastruttura sottostante e del sistema operativo host. Tuttavia, i clienti sono responsabili della gestione delle patch e degli aggiornamenti per le proprie applicazioni, macchine virtuali o container in esecuzione sull'infrastruttura AWS",https://aws.amazon.com/compliance/shared-responsibility-model/
62,Un'azienda sta lanciando un'applicazione nel cloud AWS. L'applicazione utilizzerà lo storage Amazon S3. Un ampio team di ricercatori avrà accesso condiviso ai dati. L'azienda deve essere in grado di recuperare i dati che vengono sovrascritti o cancellati accidentalmente. Quale funzionalità S3 dovrebbe attivare l'azienda per soddisfare questo requisito?,"A. Registrazione degli accessi al server.
B. Versione S3.
C. Regole del ciclo di vita S3.
D. Crittografia in transito e a riposo",Versione S3,"Il controllo delle versioni in Amazon S3 è un mezzo per mantenere più varianti di un oggetto nello stesso bucket. Puoi utilizzare la funzionalità Versioning S3 per preservare, recuperare e ripristinare ogni versione di ogni oggetto archiviato nei tuoi bucket. Con il controllo delle versioni puoi ripristinare più facilmente sia le azioni involontarie dell'utente che gli errori delle applicazioni.",https://docs.aws.amazon.com/AmazonS3/latest/userguide/Versioning.html
63,Un'azienda manifatturiera dispone di un'applicazione critica eseguita in un sito remoto con una connessione Internet lenta. L'azienda desidera migrare il carico di lavoro su AWS. L'applicazione è sensibile alla latenza e alle interruzioni della connettività. L'azienda desidera una soluzione in grado di ospitare questa applicazione con una latenza minima. Quale servizio o funzionalità AWS dovrebbe utilizzare l'azienda per soddisfare questi requisiti?,"A. Zone di disponibilità.
B. Zone locali AWS.
C. Lunghezza d'onda AWS.
D. Avamposti AWS",Zone locali AWS,Esegui applicazioni che richiedono una latenza di pochi millisecondi o l'elaborazione dei dati locale avvicinando l'infrastruttura AWS agli utenti finali e ai business center.,https://aws.amazon.com/about-aws/global-infrastructure/localzones/
64,Un'azienda desidera migrare le proprie applicazioni dal data center locale a un VPC nel cloud AWS. Queste applicazioni dovranno accedere alle risorse locali. Quali azioni soddisferanno questi requisiti? (Scegline due.),"R. Utilizza AWS Service Catalog per identificare un elenco di risorse locali di cui è possibile eseguire la migrazione.
B. Creare una connessione VPN tra un dispositivo locale e un gateway virtuale privato nel VPC.
C. Utilizzare una distribuzione Amazon CloudFront e configurarla per accelerare la distribuzione dei contenuti in prossimità delle risorse locali.
D. Configurare una connessione AWS Direct Connect tra il data center locale e AWS.
E. Utilizzare Amazon CloudFront per limitare l'accesso ai contenuti Web statici forniti tramite i server Web locali.","R. Utilizza AWS Service Catalog per identificare un elenco di risorse locali di cui è possibile eseguire la migrazione.
D. Configurare una connessione AWS Direct Connect tra il data center locale e AWS.","nello scenario richiede 2 obiettivi principali. (1) migrare le proprie applicazioni e (2) accedere alle risorse locali, l'opzione A soddisfa la prima e D la seconda",
65,Un'azienda desidera utilizzare il cloud AWS per fornire un accesso sicuro alle applicazioni desktop eseguite in un ambiente completamente gestito. Quale servizio AWS dovrebbe utilizzare l'azienda per soddisfare questo requisito?,"R.Amazon S3.
B. Amazon AppStream 2.0.
C.AWS AppSync.
D. Avamposti AWS",AmazonAppStream 2.0.,"In quanto servizio di streaming di applicazioni/conversione SaaS, AppStream 2.0 ti consente di spostare le tue applicazioni desktop su AWS senza riscriverle. È facile installare le tue applicazioni su AppStream 2.0, impostare le configurazioni di avvio e rendere le tue applicazioni disponibili agli utenti.",https://aws.amazon.com/appstream2/faqs/?nc=sn&loc=7
66,"Un'azienda desidera implementare il rilevamento delle minacce sulla propria infrastruttura AWS. Tuttavia, l'azienda non vuole implementare software aggiuntivo. Quale servizio AWS dovrebbe utilizzare l'azienda per soddisfare questi requisiti?","R. Amazon VPC.
B. Amazon EC2.
C. Amazon GuardDuty.
D. AWS Direct Connect",Amazon GuardDuty,Amazon GuardDuty è un servizio di rilevamento delle minacce che monitora continuamente i tuoi account e carichi di lavoro AWS per attività dannose e fornisce risultati dettagliati sulla sicurezza per visibilità e risoluzione.,https://aws.amazon.com/guardduty/
67,Quale servizio AWS utilizza edge location?,"A. Aurora amazzonica.
B. AWS Global Accelerator.
C.Amazon Connect.
D. Avamposti AWS",AWS Global Accelerator.,AWS Global Accelerator e Amazon CloudFront sono servizi separati che utilizzano la rete globale AWS e le sue edge location in tutto il mondo. CloudFront migliora le prestazioni sia per i contenuti memorizzabili nella cache (come immagini e video) che per i contenuti dinamici (come l'accelerazione API e la distribuzione dinamica del sito). Global Accelerator migliora le prestazioni per un'ampia gamma di applicazioni su TCP o UDP inoltrando i pacchetti all'edge alle applicazioni in esecuzione in una o più regioni AWS.,https://docs.aws.amazon.com/global-accelerator/latest/dg/introduction-how-it-works.html
68,Un'azienda deve installare un'applicazione in un contenitore Docker. Quale servizio AWS elimina la necessità di effettuare il provisioning e gestire gli host dei container?,"A. AWS Fargate.
B. Amazon FSx per file server Windows.
C. Servizio Amazon Elastic Container (Amazon ECS).
D.Amazon EC2",Servizio Amazon Elastic Container (Amazon ECS),"Amazon ECS elimina la necessità di installare e utilizzare il proprio software di orchestrazione dei container, gestire e ridimensionare un cluster di macchine virtuali (VM) o pianificare container su tali VM.",https://docs.aws.amazon.com/whitepapers/latest/aws-overview/containers.html#:~:text=Amazon%20ECS%20eliminates%20the%20need%20for%20you%20to%20install%20and%20operate %20il%20proprio%20contenitore%20orchestrazione%20software%2C%20gestisci%20e%20scala%20a%20cluster%20di%20macchine%20virtuali%20(VM)%2C%20o%20programma%20container%20su%20quelle%20VM.
69,Quale servizio o funzionalità AWS controlla le policy di accesso e offre consigli pratici per aiutare gli utenti a impostare policy sicure e funzionali?,"A. Responsabile dei sistemi AWS.
B. Analizzatore di accesso AWS IAM.
C. Consulente affidabile di AWS.
D. Amazon GuardDuty",Analizzatore di accesso AWS IAM,Convalida le policy create per garantire che aderiscano al linguaggio delle policy IAM (JSON) e alle best practice IAM. Puoi convalidare le tue policy utilizzando la convalida delle policy IAM Access Analyser. IAM Access Analyser fornisce più di 100 controlli di policy e consigli pratici per aiutarti a creare policy sicure e funzionali.,https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html
70,"Una compagnia possiede una flotta di navi mercantili. Le navi mercantili sono dotate di sensori che raccolgono dati in mare, dove la connettività Internet è intermittente o assente. L'azienda deve raccogliere, formattare ed elaborare i dati in mare e spostarli successivamente su AWS. Quale servizio AWS dovrebbe utilizzare l'azienda per soddisfare questi requisiti?","R. AWS IoT Core.
B. Amazon Lightsail.
C. AWS Storage Gateway.
D. AWS Snowball Edge",AWS Storage Gateway,"AWS Storage Gateway è un insieme di servizi di archiviazione cloud ibridi che forniscono accesso in locale a uno spazio di archiviazione cloud praticamente illimitato. indica che le navi hanno una connessione Internet intermittente, quindi il gw di archiviazione corrisponde allo scopo, la palla di neve lo sarà se non ha una connessione Internet.",https://www.examtopics.com/exams/amazon/aws-certified-cloud-practitioner/view/8/
71,Un'azienda di vendita al dettaglio deve creare un'architettura ad alta disponibilità per una nuova piattaforma di e-commerce. L'azienda utilizza solo servizi AWS che replicano i dati su più zone di disponibilità. Quali servizi AWS dovrebbe utilizzare l'azienda per soddisfare questo requisito? (Scegline due.),"A. Amazon EC2.
B. Negozio Amazon Elastic Block (Amazon EBS).
C. Aurora amazzonica.
D. Amazon DynamoDB.
E. Redshift di Amazon","A. Amazon EC2.
B. Negozio Amazon Elastic Block (Amazon EBS)","I volumi Amazon EBS sono progettati per essere altamente disponibili, affidabili e durevoli. Senza costi aggiuntivi, i dati del volume Amazon EBS vengono replicati su più server in una zona di disponibilità per prevenire la perdita di dati dovuta al guasto di un singolo componente.",https://aws.amazon.com/ebs/faqs/?nc1=h_ls
72,Quale caratteristica del cloud AWS aiuta gli utenti a eliminare la capacità della CPU sottoutilizzata?,"R. Agilità.
B. Elasticità.
C. Affidabilità.
D. Durabilità",Elasticità.,"AWS fornisce un'infrastruttura elastica che consente agli utenti di aumentare o ridurre facilmente le proprie risorse informatiche in base alle esigenze, senza doversi preoccupare dell'infrastruttura sottostante. Con AWS, gli utenti possono fornire risorse per soddisfare le loro esigenze attuali e scalarle automaticamente per soddisfare le loro richieste future. Ciò consente agli utenti di eliminare la capacità della CPU sottoutilizzata e di ottimizzare le proprie risorse in termini di costi e prestazioni.",https://www.examtopics.com/exams/amazon/aws-certified-cloud-practitioner/view/8/
73,Le policy di controllo dei servizi (SCP) gestiscono le autorizzazioni per quale dei seguenti elementi?,"A. Zone di disponibilità.
B. Regioni AWS.
C. Organizzazioni AWS.
D. Posizioni marginali",Organizzazioni AWS.,Una policy di controllo dei servizi AWS (SCP) è un insieme di regole che puoi creare per controllare l'accesso alle risorse AWS all'interno degli account AWS nella tua organizzazione AWS.,https://docs.aws.amazon.com/organizations/latest/userguide/orgs_manage_policies_scps.html
74,Quale servizio AWS può essere utilizzato per crittografare i dati inattivi?,"A. Amazon GuardDuty.
B. Scudo AWS.
C.AWS Security Hub.
D. Servizio di gestione delle chiavi AWS (AWS KMS)",Servizio di gestione delle chiavi AWS (AWS KMS),"AWS Key Management Service (KMS) è un servizio completamente gestito che ti consente di creare e gestire chiavi di crittografia per proteggere i tuoi dati. Fornisce una posizione sicura e centralizzata per generare e controllare le chiavi di crittografia utilizzate per crittografare e decrittografare i dati. Con AWS KMS, puoi crittografare i tuoi dati inattivi utilizzando chiavi gestite da AWS o creando e importando le tue chiavi. Puoi integrare KMS con vari servizi AWS, come Amazon S3, Amazon EBS, Amazon RDS e altri, per abilitare la crittografia automatica dei dati inattivi.",https://aws.amazon.com/blogs/security/how-to-protect-data-at-rest-with-amazon-ec2-instance-store-encryption/
75,Quali caratteristiche sono i vantaggi dell'utilizzo del cloud AWS? (Scegline due.),"R. Un contratto sul livello di servizio (SLA) al 100% per tutti i servizi AWS.
B. Capacità di calcolo modificata in base alla richiesta.
C. Disponibilità di AWS Support per lo sviluppo del codice.
D. Maggiore sicurezza.
E. Aumento dei costi e della complessità","B. Capacità di calcolo modificata in base alla richiesta.
D. Maggiore sicurezza.","Capacità di calcolo adattata alla domanda: uno dei principali vantaggi del cloud AWS è la sua elasticità, che consente agli utenti di aumentare o diminuire le proprie risorse di calcolo in base alla domanda. Questa flessibilità consente agli utenti di ottimizzare l'allocazione delle risorse e di pagare solo per le risorse di cui hanno effettivamente bisogno. Sicurezza migliorata: AWS fornisce un'infrastruttura sicura e offre un'ampia gamma di servizi e funzionalità di sicurezza per aiutare gli utenti a proteggere i propri dati e applicazioni. Questi includono opzioni di crittografia, controlli di gestione dell'identità e degli accessi, sicurezza della rete, strumenti di monitoraggio e certificazioni di conformità. AWS segue le migliori pratiche di sicurezza e offre un modello di responsabilità condivisa, in cui sia AWS che il cliente hanno responsabilità per la sicurezza.",https://intellipaat.com/blog/aws-benefits-and-drawbacks/
76,Un utente sta archiviando oggetti in Amazon S3. L'utente deve limitare l'accesso agli oggetti per soddisfare gli obblighi di conformità. Cosa dovrebbe fare l'utente per soddisfare questo requisito?,"R. Utilizza AWS Secrets Manager.
B. Tagga gli oggetti nel bucket S3.
C. Utilizzare i gruppi di sicurezza.
D. Utilizzare le ACL di rete.",Utilizza le ACL di rete.,"Per limitare l'accesso agli oggetti archiviati in Amazon S3, l'utente deve utilizzare gli elenchi di controllo degli accessi (ACL) o le policy dei bucket. Gli elenchi di controllo di accesso (ACL) consentono di gestire l'accesso a singoli oggetti in un bucket S3.",https://repost.aws/knowledge-center/secure-s3-resources
77,"Un'azienda desidera convertire file video e audio dal formato sorgente in un formato riproducibile su smartphone, tablet e browser web. Quale servizio AWS soddisferà questi requisiti?","A. Transcodificatore elastico di Amazon.
B. Amazon Comprende.
C. Colla AWS.
D. Riconoscimento di Amazon",Transcodificatore elastico di Amazon.,"Amazon Elastic Transcoder è la transcodifica multimediale nel cloud. È progettato per essere un modo altamente scalabile, facile da usare ed economico per sviluppatori e aziende per convertire (o ""transcodificare"") file multimediali dal loro formato sorgente in versioni riproducibili su dispositivi come smartphone, tablet e PC.","https://aws.amazon.com/elastictranscoder/#:~:text=Amazon%20Elastic%20Transcoder%20is,smartphone%2C%20tablet%20e%20PC."
78,"https://aws.amazon.com/elastictranscoder/#:~:text=Amazon%20Elastic%20Transcoder%20is,smartphone%2C%20tablet%20e%20PC.","A. Miglioramento dello stato e della disponibilità delle applicazioni.
B. Latenza di rete ridotta.
C. Prestazioni e costi ottimizzati.
D. Istantanee automatizzate dei dati.
E. Replica tra regioni","A. Miglioramento dello stato e della disponibilità delle applicazioni.
C. Prestazioni e costi ottimizzati.","Integrità e disponibilità migliorate delle applicazioni: Amazon EC2 Auto Scaling aiuta a garantire l'integrità e la disponibilità delle applicazioni regolando automaticamente il numero di istanze EC2 in base alla domanda. Aumenta o riduce le istanze in base a policy di dimensionamento predefinite, contribuendo a mantenere prestazioni e disponibilità ottimali. Prestazioni e costi ottimizzati: con Amazon EC2 Auto Scaling, puoi impostare policy di dimensionamento per regolare dinamicamente il numero di istanze EC2 in base a parametri quali utilizzo della CPU, traffico di rete o altri parametri personalizzati. Ciò ti consente di ottimizzare le prestazioni della tua applicazione aumentando le risorse durante i periodi di domanda elevata e riducendole durante i periodi di domanda bassa, contribuendo a ridurre al minimo i costi.",https://docs.aws.amazon.com/autoscaling/ec2/userguide/auto-scaling-benefits.html
79,"Un'azienda ha diversi dipartimenti. Ogni dipartimento ha i propri account AWS per le proprie applicazioni. L'azienda desidera che tutti i costi AWS vengano riportati in un'unica fattura per semplificare il pagamento, ma vuole anche conoscere i costi sostenuti da ciascun reparto. Quale strumento o funzionalità AWS fornirà questa funzionalità?","A. Report sui costi e sull'utilizzo di AWS.
B. Fatturazione consolidata.
C. Piani di risparmio.
D. Budget AWS",Fatturazione consolidata,"La fatturazione consolidata consente all'azienda di consolidare il pagamento per più account AWS o più dipartimenti in un unico pagamento, semplificando il monitoraggio e il pagamento dei costi AWS. Tuttavia, ciascun account AWS rimane separato e ciascun dipartimento può visualizzare i propri dati di utilizzo e costi",https://docs.aws.amazon.com/awsaccountbilling/latest/aboutv2/consolidated-billing.html
80,Un'azienda esegue i propri carichi di lavoro in sede. L'azienda vuole prevedere il costo di esecuzione di un'applicazione di grandi dimensioni su AWS. Quale servizio o strumento AWS può utilizzare l'azienda per ottenere queste informazioni?,"A. Calcolatore dei prezzi AWS.
B. Budget AWS.
C. Consulente affidabile di AWS.
D. Esplora costi",Esploratore dei costi,"Puoi creare una previsione selezionando un intervallo di tempo futuro per il tuo rapporto. Per ulteriori informazioni, consulta Scelta degli intervalli di tempo per i dati che desideri visualizzare. La sezione seguente illustra l'accuratezza delle previsioni create da Cost Explorer e come leggerle.",https://docs.aws.amazon.com/awsaccountbilling/latest/aboutv2/ce-forecast.html
81,Un'azienda desidera eliminare la necessità di valutare la capacità dell'infrastruttura prima dell'implementazione. L'azienda desidera inoltre spendere il proprio budget sulle risorse cloud solo quando l'azienda utilizza le risorse. Quale vantaggio del cloud AWS soddisfa i requisiti dell'azienda?,"R. Affidabilità.
B. Portata globale.
C. Economie di scala.
D. Prezzi a consumo",Prezzi a consumo,"La tariffazione a consumo consente all’azienda di pagare solo per le risorse che utilizza, senza dover indovinare in anticipo di quanta capacità infrastrutturale avrà bisogno. Ciò significa che l'azienda può utilizzare le risorse cloud secondo necessità e può aumentare o diminuire a seconda della domanda, senza doversi preoccupare di un provisioning eccessivo o insufficiente.",https://docs.aws.amazon.com/whitepapers/latest/aws-overview/six-advantages-of-cloud-computing.html
82,"Quale servizio AWS supporta un'architettura ibrida che offre agli utenti la possibilità di estendere l'infrastruttura AWS, i servizi AWS, le API e gli strumenti a data center, ambienti di co-ubicazione o strutture locali?","A. Motoslitta AWS.
B. Zone locali AWS.
C. Avamposti AWS.
D.AWS Fargate",Avamposti AWS.,"AWS Outposts è una famiglia di soluzioni completamente gestite che forniscono infrastrutture e servizi AWS praticamente a qualsiasi posizione locale o periferica per un'esperienza ibrida davvero coerente. Le soluzioni Outposts ti consentono di estendere ed eseguire servizi AWS nativi in ​​sede e sono disponibili in diversi fattori di forma, dai server Outposts 1U e 2U ai rack Outposts 42U e distribuzioni su rack multipli.","https://aws.amazon.com/about-aws/global-infrastructure/localzones/, https://aws.amazon.com/outposts/"
83,Un'azienda dispone di una libreria di nastri fisici in cui archiviare i backup dei dati. Lo spazio nella libreria nastri sta per esaurirsi. L'azienda deve estendere la capacità della libreria di nastri al cloud AWS. Quale servizio AWS dovrebbe utilizzare l'azienda per soddisfare questo requisito?,"A. Negozio Amazon Elastic Block (Amazon EBS).
B.Amazon S3.
C. Amazon Elastic File System (Amazon EFS).
D. AWS Storage Gateway",AWS Storage Gateway,AWS Storage Gateway è un insieme di servizi di archiviazione cloud ibridi che forniscono accesso in locale a uno spazio di archiviazione cloud praticamente illimitato.,https://aws.amazon.com/storagegateway/
84,"Un'azienda di vendita al dettaglio online registra picchi di vendite stagionali più volte all'anno, principalmente durante le festività. La domanda è inferiore in altri periodi. L’azienda ha difficoltà a prevedere la crescente domanda di infrastrutture per ogni stagione. Quali vantaggi del passaggio al cloud AWS trarrebbero MAGGIORI vantaggi per l'azienda? (Scegline due.)","A. Impronta globale. Elasticità.
B. Quote di servizio AWS.
C. Modello di responsabilità condivisa di AWS.
D. Prezzi a consumo",Elasticità. Prezzi a consumo.,"L’elasticità consente all’azienda di aumentare o diminuire la propria infrastruttura in base alle fluttuazioni della domanda. Questo è importante per un'azienda che sperimenta picchi di vendite stagionali, poiché può facilmente aumentare la propria capacità durante i periodi di punta e quindi ridurla quando la domanda è inferiore. Il prezzo a consumo significa che l’azienda paga solo per le risorse che utilizza. Ciò è vantaggioso per un’azienda che sperimenta una domanda imprevedibile, poiché deve pagare solo per le risorse di cui ha effettivamente bisogno.",https://docs.aws.amazon.com/whitepapers/latest/aws-overview/six-advantages-of-cloud-computing.html
85,Quale servizio AWS può essere utilizzato per trasformare il testo in un discorso realistico?,"A. Amazon Polly.
B. Amazzonia Kendra.
C. Riconoscimento di Amazon.
D.Amazon Connect",Amazzonia Polly.,"Amazon Polly è un servizio che può essere utilizzato per trasformare il testo in un discorso realistico. Amazon Polly utilizza tecnologie avanzate di deep learning per sintetizzare il parlato che suona naturale e realistico, consentendo agli utenti di convertire i contenuti scritti in linguaggio parlato.","https://aws.amazon.com/polly/#:~:text=Amazon%20Polly%20is%20a%20service,synthesize%20natural%20sounding%20human%20speech"
86,Quale servizio o strumento AWS può essere utilizzato per acquisire informazioni sul traffico in entrata e in uscita in un Amazon VPC?,"A. Log di flusso VPC.
B. Ispettore di Amazon.
C. Servizi endpoint VPC.
D. Porta NAT",Log di flusso VPC,"I log di flusso VPC è una funzionalità che ti consente di acquisire informazioni sul traffico IP in entrata e in uscita dalle interfacce di rete nel tuo VPC. I dati dei log di flusso possono essere pubblicati nelle seguenti posizioni: Amazon CloudWatch Logs, Amazon S3 o Amazon Kinesis Data Firehose. Dopo aver creato un log di flusso, puoi recuperare e visualizzare i record del log di flusso nel gruppo di log, nel bucket o nel flusso di distribuzione che hai configurato",https://docs.aws.amazon.com/vpc/latest/userguide/flow-logs.html
87,Un'azienda desidera garantire che due istanze Amazon EC2 si trovino in data center separati con una latenza di comunicazione minima tra i data center. Come può l’azienda soddisfare questa esigenza?,"A. Posiziona le istanze EC2 in due regioni AWS separate connesse con una connessione peering VPC.
B. Posiziona le istanze EC2 in due zone di disponibilità separate all'interno della stessa regione AWS.
C. Posizionare un'istanza EC2 in locale e l'altra in una regione AWS. Collegali quindi utilizzando una connessione VPN AWS.
D. Posiziona entrambe le istanze EC2 in un gruppo di posizionamento per la larghezza di banda dedicata.",Posiziona le istanze EC2 in due zone di disponibilità separate all'interno della stessa regione AWS.,nella stessa AvZone la latenza sarà inferiore. In realtà il gruppo di posizionamento sarà una scelta ma non offre la possibilità di differenziare il data center tra le istanze EC2.,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/placement-groups.html
88,In quali situazioni un'azienda dovrebbe creare un utente IAM anziché un ruolo IAM? (Scegline due.),"R. Quando un'applicazione eseguita su istanze Amazon EC2 richiede l'accesso ad altri servizi AWS.
B. Quando l'azienda crea credenziali di accesso AWS per singoli individui.
C. Quando l'azienda crea un'applicazione eseguita su un telefono cellulare che effettua richieste ad AWS.
D. Quando l'azienda deve aggiungere utenti ai gruppi IAM.
E. Quando gli utenti sono autenticati nella rete aziendale e desiderano poter utilizzare AWS senza dover accedere una seconda volta","B. Quando l'azienda crea credenziali di accesso AWS per singoli individui.
D. Quando l'azienda deve aggiungere utenti ai gruppi IAM.","Gli utenti IAM sono progettati per le persone che necessitano di accedere alle risorse AWS. Dispongono di credenziali a lungo termine che possono essere utilizzate per accedere alla Console di gestione AWS o per effettuare richieste ai servizi AWS in modo programmatico. Gli utenti IAM possono essere configurati per utilizzare il Single Sign-On (SSO) con un provider di identità (IdP), come Active Directory o Okta. Ciò consente agli utenti di accedere alla rete aziendale una volta e quindi verranno automaticamente autenticati su AWS senza dover inserire nuovamente le proprie credenziali.",https://docs.aws.amazon.com/IAM/latest/UserGuide/id.html
89,Quali servizi AWS dovrebbe utilizzare un'azienda per leggere e scrivere dati che cambiano frequentemente? (Scegline due.),"A. Ghiacciaio Amazon S3.
B. Amazon RDS. AWS Palla di neve.
C. Redshift di Amazon.
D. Amazon Elastic File System (Amazon EFS)",Amazon RDS. Amazon Redshift.,"Amazon DynamoDB è un servizio di database NoSQL completamente gestito progettato per garantire scalabilità e prestazioni elevate. DynamoDB consente di archiviare e recuperare dati con una latenza molto bassa, rendendolo particolarmente adatto per le applicazioni che richiedono un accesso rapido ai dati. Amazon Redshift è un servizio di data warehouse veloce e completamente gestito che ti consente di analizzare in modo efficiente grandi quantità di dati utilizzando SQL e gli strumenti di business intelligence esistenti. Redshift è progettato per gestire dati che cambiano frequentemente e può essere utilizzato per archiviare e analizzare i dati quasi in tempo reale.",https://aws.amazon.com/solutions/case-studies/nasdaq-case-study/?pg=ln&sec=c
90,Quale servizio AWS viene utilizzato per fornire la crittografia per Amazon EBS?,"A. Gestore certificati AWS.
B. Responsabile dei sistemi AWS.
C.AWS KMS.
D. Configurazione AWS",AWS KMS,AWS Key Management Service (KMS) semplifica la creazione e la gestione delle chiavi crittografiche e il controllo del loro utilizzo in un'ampia gamma di servizi AWS e nelle tue applicazioni. AWS KMS è un servizio sicuro e resiliente che utilizza moduli di sicurezza hardware convalidati secondo FIPS 140-2 o in fase di convalida per proteggere le tue chiavi. AWS KMS è integrato con AWS CloudTrail per fornirti i log di tutti gli utilizzi delle chiavi per aiutarti a soddisfare le tue esigenze normative e di conformità.,https://aws.amazon.com/kms/?nc1=h_ls
91,Quali servizi AWS utilizzano edge location globali? (Scegline due.),"A. AWS Fargate.
B. Amazon CloudFront.
C.AWS Global Accelerator.
D. Lunghezza d'onda AWS.
E. Amazon VPC","B. Amazon CloudFront.
C.AWS Global Accelerator","Amazon CloudFront: Amazon CloudFront è un servizio di rete per la distribuzione di contenuti (CDN) che utilizza una rete globale di edge location per fornire contenuti agli utenti con bassa latenza e velocità di trasferimento elevate. Le edge location memorizzano nella cache il contenuto e lo servono dalla posizione più vicina agli utenti finali, migliorando le prestazioni e riducendo il carico sul server di origine. AWS Global Accelerator: AWS Global Accelerator è un servizio di rete che utilizza l'infrastruttura di rete globale AWS per migliorare la disponibilità e le prestazioni delle applicazioni. Utilizza una rete di edge location globali per instradare il traffico degli utenti verso l'edge location più vicina, riducendo la latenza e migliorando la reattività delle applicazioni.",https://aws.amazon.com/cloudfront/features/?p=ugi&l=na&whats-new-cloudfront.sort-by=item.additionalFields.postDateTime&whats-new-cloudfront.sort-order=desc
92,"Un'azienda gestisce diversi stabilimenti in cui costruisce prodotti. L'azienda deve essere in grado di elaborare dati, archiviarli ed eseguire applicazioni con interdipendenze del sistema locale che richiedono una bassa latenza. Quale servizio AWS dovrebbe utilizzare l'azienda per soddisfare questi requisiti?","R. AWS IoT Greengrass.
B. AWS Lambda.
C. Avamposti AWS.
D. AWS Snowball Edge",Avamposti AWS.,"Fornendo l'accesso locale all'infrastruttura gestita da AWS, AWS Outposts consente ai clienti di creare ed eseguire applicazioni in locale utilizzando le stesse interfacce di programmazione delle regioni AWS, utilizzando risorse di elaborazione e storage locali per una minore latenza e esigenze di elaborazione dei dati locali.",https://docs.aws.amazon.com/efs/latest/ug/how-it-works.html
93,Quale dei seguenti è un principio di progettazione consigliato per l'architettura del cloud AWS?,"A. Progettare componenti strettamente accoppiati.
B. Costruire un singolo componente dell'applicazione in grado di gestire tutte le funzionalità dell'applicazione.
C. Apportare grandi modifiche con un numero inferiore di iterazioni per ridurre le possibilità di fallimento.
D. Evitare un'architettura monolitica segmentando i carichi di lavoro.",Evita l'architettura monolitica segmentando i carichi di lavoro.,"Il principio di progettazione consigliato per l'architettura del cloud AWS è quello di evitare un'architettura monolitica segmentando i carichi di lavoro. Pertanto, la risposta corretta è D. Segmentando i carichi di lavoro, puoi isolare diverse parti della tua applicazione e renderle più modulari, il che può portare a maggiore flessibilità, scalabilità e tolleranza agli errori. Consente inoltre di utilizzare tecnologie e strumenti diversi per parti diverse dell'applicazione, il che può semplificare l'ottimizzazione di ciascuna parte per i suoi requisiti specifici.",https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_service_architecture_monolith_soa_microservice.html
