,pregunta,opciones,respuesta,argumento,referencia
121,"Welchen der folgenden Vorteile haben Benutzer, wenn sie lokale Arbeitslasten in die AWS Cloud verschieben?","A. Eliminierung der Kosten für den Betrieb und die Wartung von Rechenzentren
B. Preisnachlässe, die mit Rabatten von Hardwareanbietern identisch sind
C. Verteilung aller Betriebskontrollen an AWS
D. Eliminierung von Betriebskosten",A. Eliminierung der Kosten für den Betrieb und die Wartung von Rechenzentren,"Geben Sie kein Geld mehr für den Betrieb und die Wartung von Rechenzentren aus – konzentrieren Sie sich auf Projekte, die Ihr Unternehmen von anderen abheben, nicht auf die Infrastruktur. Mit Cloud Computing können Sie sich auf Ihre eigenen Kunden konzentrieren und müssen sich nicht mit dem schweren Heben von Racks, Stapeln und der Stromversorgung von Servern befassen.",https://docs.aws.amazon.com/whitepapers/latest/aws-overview/six-advantages-of-cloud-computing.html
122,Welches Designprinzip ist in der Säule „Operational Excellence“ des AWS Well-Architected Framework enthalten?,"A. Erstellen Sie eine kommentierte Dokumentation.
B. Mit einem Scheitern rechnen.
C. Gewährleistung der Leistungseffizienz.
D. Kosten optimieren.",B. Mit einem Scheitern rechnen.,"Fehler antizipieren: Führen Sie „Pre-Mortem“-Übungen durch, um potenzielle Fehlerquellen zu identifizieren, damit diese beseitigt oder gemindert werden können. Testen Sie Ihre Fehlerszenarien und bestätigen Sie Ihr Verständnis ihrer Auswirkungen. Testen Sie Ihre Reaktionsverfahren, um sicherzustellen, dass sie effektiv sind und dass die Teams mit ihrem Prozess vertraut sind. Richten Sie regelmäßige Spieltage ein, um die Arbeitsbelastung und die Teamreaktionen auf simulierte Ereignisse zu testen.",https://docs.aws.amazon.com/wellarchitected/latest/operational-excellence-pillar/operational-excellence.html
123,"Welche AWS-Services bieten Gateway-VPC-Endpunkte, mit denen verhindert werden kann, dass Datenverkehr über das Internet gesendet wird? (Wähle zwei.)","A. Amazon Simple Notification Service (Amazon SNS)
B. Amazon Simple Queue Service (Amazon SQS)
C. AWS CodeBuild
D. Amazon S3
E. Amazon DynamoDB","D. Amazon S3
E. Amazon DynamoDB","Gateway-VPC-Endpunkte bieten zuverlässige Konnektivität zu Amazon S3 und DynamoDB, ohne dass ein Internet-Gateway oder ein NAT-Gerät für Ihre VPC erforderlich ist. Gateway-Endpunkte verwenden im Gegensatz zu anderen Arten von VPC-Endpunkten kein AWS PrivateLink.",https://docs.aws.amazon.com/vpc/latest/privatelink/gateway-endpoints.html
124,Für welche der folgenden Punkte ist der Kunde gemäß dem AWS-Modell der geteilten Verantwortung für Aktualisierungen und Patches verantwortlich?,"A. Amazon FSx für Windows File Server
B. der virtuelle Windows-Desktop von Amazon WorkSpaces
C. AWS Directory Service für Microsoft Active Directory
D. Amazon RDS für Microsoft SQL Server",B. der virtuelle Windows-Desktop von Amazon WorkSpaces,"Wir empfehlen Ihnen, das Betriebssystem und die Anwendungen auf Ihren WorkSpaces regelmäßig zu patchen, zu aktualisieren und zu sichern. Sie können Ihre WorkSpaces so konfigurieren, dass sie während eines regelmäßigen Wartungsfensters von WorkSpaces aktualisiert werden, oder Sie können sie selbst aktualisieren.",https://docs.aws.amazon.com/workspaces/latest/adminguide/update-management.html
125,"Wer ist gemäß dem AWS-Modell der geteilten Verantwortung dafür verantwortlich, das Host-Betriebssystem einer Amazon EC2-Instanz zu patchen?","A. Sowohl AWS als auch der Kunde
B. Nur der Kunde
C. Der EC2-Hardwarehersteller
D. Nur AWS",,"Gemäß dem AWS-Modell der geteilten Verantwortung liegt die Verantwortung für das Patchen des Host-Betriebssystems einer Amazon EC2-Instanz beim Kunden, was bedeutet, dass die richtige Antwort B lautet. AWS ist für die Sicherheit der Cloud-Infrastruktur verantwortlich, einschließlich der physischen Sicherheit von die Rechenzentren, die Sicherheit des Hypervisors und die Sicherheit der Netzwerk- und Speicherinfrastruktur. Der Kunde ist für die Sicherheit seiner eigenen Anwendungen und Daten verantwortlich, einschließlich der Sicherheit des Gastbetriebssystems und aller darauf ausgeführten Anwendungen. Daher muss der Kunde sicherstellen, dass das Betriebssystem seiner EC2-Instanzen gepatcht und auf dem neuesten Stand der Sicherheitspatches und -updates ist. AWS bietet Tools und Services, die Kunden bei der Verwaltung ihrer EC2-Instanzen unterstützen, einschließlich der Möglichkeit, das Patch-Management zu automatisieren. Letztlich liegt es jedoch in der Verantwortung des Kunden, sicherzustellen, dass seine Instanzen sicher sind.",https://d1.awsstatic.com/security-center/Shared_Responsibility_Model_V2.59d1eccec334b366627e9295b304202faf7b899b.jpg
126,"Ein Unternehmen verwendet eine Amazon RDS-DB-Instance für eine Anwendung, die in der AWS Cloud bereitgestellt wird. Das Unternehmen benötigt regelmäßige Patches für das Betriebssystem des Servers, auf dem die DB-Instanz läuft. Welche Verantwortung trägt das Unternehmen in dieser Situation gemäß dem AWS-Modell der geteilten Verantwortung?","A. Öffnen Sie einen Support-Fall, um administrativen Zugriff auf den Server zu erhalten, damit das Unternehmen das DB-Instance-Betriebssystem patchen kann.
B. Öffnen Sie einen Support-Fall und fordern Sie AWS auf, das DB-Instance-Betriebssystem zu patchen.
C. Verwenden Sie administrativen Zugriff auf den Server und wenden Sie die Betriebssystem-Patches während des regulären Wartungsfensters an, das für die DB-Instance definiert ist.
D. Richten Sie ein regelmäßiges Wartungsfenster ein, das AWS mitteilt, wann das DB-Instance-Betriebssystem gepatcht werden muss.","B. Öffnen Sie einen Support-Fall und fordern Sie AWS auf, das DB-Instance-Betriebssystem zu patchen.","Öffnen Sie einen Support-Fall und fordern Sie AWS auf, das DB-Instance-Betriebssystem zu patchen. Gemäß dem AWS-Modell der geteilten Verantwortung liegt die Verantwortung für das Patchen des Betriebssystems einer Amazon RDS-DB-Instance bei AWS und nicht beim Kunden. Daher sollte das Unternehmen in dieser Situation einen Support-Fall eröffnen und AWS auffordern, das DB-Instance-Betriebssystem zu patchen. Kunden sind dafür verantwortlich, sicherzustellen, dass sie alle erforderlichen Updates und Patches auf ihre Anwendungen und Daten anwenden. AWS ist jedoch für das Patchen der zugrunde liegenden Infrastruktur verantwortlich, einschließlich des Host-Betriebssystems für Amazon RDS-Instanzen.",https://go.aws/3EzIUmS
127,Warum ist eine AWS Well-Architected-Überprüfung ein wichtiger Teil des Cloud-Designprozesses?,"A. Eine Well-Architected-Überprüfung ist obligatorisch, bevor ein Workload auf AWS ausgeführt werden kann.
B. Eine Well-Architected-Überprüfung hilft dabei, Designlücken zu identifizieren und Designentscheidungen und zugehörige Dokumente zu bewerten.
C. Eine Well-Architected-Überprüfung ist ein Prüfmechanismus, der Teil der Anforderungen für Service Level Agreements ist.
D. Eine Well-Architected-Überprüfung macht laufende Audits und Compliance-Tests überflüssig.","B. Eine Well-Architected-Überprüfung hilft dabei, Designlücken zu identifizieren und Designentscheidungen und zugehörige Dokumente zu bewerten.","Eine AWS Well-Architected-Überprüfung ist ein freiwilliger Prozess, der es Kunden ermöglicht, ihre Arbeitslasten anhand der bewährten Methoden der AWS-Architektur zu bewerten. Es hilft dabei, Bereiche zu identifizieren, in denen Verbesserungen vorgenommen werden können, um die Arbeitsbelastung hinsichtlich Faktoren wie Sicherheit, Zuverlässigkeit, Leistungseffizienz, Kostenoptimierung und betriebliche Exzellenz zu optimieren. Durch die Durchführung einer Well-Architected-Überprüfung können Unternehmen Einblicke in potenzielle Designlücken gewinnen, Verbesserungsmöglichkeiten identifizieren und sicherstellen, dass ihre Architektur mit den Best Practices von AWS übereinstimmt. Dieser Überprüfungsprozess hilft bei der Validierung der Einhaltung der AWS-Richtlinien durch die Architektur und liefert Empfehlungen zur Optimierung, Risikominderung und Kosteneinsparungen. Die Überprüfung ist für die Ausführung von Workloads auf AWS nicht zwingend erforderlich und ersetzt auch nicht die laufenden Audit- und Compliance-Anforderungen. Stattdessen dient es als wertvolles Werkzeug im Cloud-Designprozess und unterstützt Unternehmen bei der Erstellung robuster, gut strukturierter Lösungen auf AWS.",https://docs.aws.amazon.com/wellarchitected/latest/framework/the-review-process.html
128,"Ein Unternehmen implementiert eine Amazon EC2 Auto Scaling-Richtlinie zusammen mit einem Application Load Balancer, um fehlerhafte Anwendungen, die auf Amazon EC2-Instances ausgeführt werden, automatisch wiederherzustellen. Welche Säule des AWS Well-Architected Framework deckt diese Maßnahme ab?","Eine Sicherheit
B. Leistungseffizienz
C. Operative Exzellenz
D. Zuverlässigkeit",D. Zuverlässigkeit,"Dies ermöglicht eine automatische Benachrichtigung und Verfolgung von Fehlern sowie automatisierte Wiederherstellungsprozesse, die den Fehler umgehen oder reparieren. Mit einer ausgefeilteren Automatisierung ist es möglich, Ausfälle vorherzusehen und zu beheben, bevor sie auftreten.",https://docs.aws.amazon.com/wellarchitected/latest/framework/rel-dp.html
129,"Welchen AWS Cloud-Vorteil zeigt die Fähigkeit einer Architektur, Ausfälle mit minimalen Ausfallzeiten zu überstehen?","A. Agilität
B. Elastizität
C. Skalierbarkeit
D. Hohe Verfügbarkeit",D. Hohe Verfügbarkeit,"Durch den Aufbau einer hochverfügbaren Architektur können Unternehmen die Auswirkungen von Ausfällen auf ihre Anwendungen und Dienste minimieren oder eliminieren. Dies wird durch Strategien wie Redundanz, Fehlertoleranz und automatisches Failover erreicht. Bei Ausfällen ist die Architektur so konzipiert, dass sie sich schnell und nahtlos erholt und weiterhin Dienste für Benutzer bereitstellt, wodurch Ausfallzeiten minimiert oder vermieden werden.",https://aws.amazon.com/marketplace/solutions/infrastructure-software/high-availability
130,Welche Aufgabe liegt im Rahmen des AWS-Modells der geteilten Verantwortung in der Verantwortung des Kunden bei der Verwaltung der AWS Lambda-Funktionen?,"A. Erstellen von Versionen von Lambda-Funktionen
B. Wartung von Servern und Betriebssystemen
C. Skalierung der Lambda-Ressourcen je nach Bedarf
D. Aktualisieren der Lambda-Laufzeitumgebung",A. Erstellen von Versionen von Lambda-Funktionen,"Durch die Erstellung von Versionen oder Aliasnamen kann der Kunde die verschiedenen Iterationen seiner Lambda-Funktionen steuern und die Bereitstellung und das Testen neuer Codeversionen verwalten, ohne die Produktionsumgebung zu beeinträchtigen. Dies ermöglicht eine bessere Kontrolle und Verwaltung des Funktionslebenszyklus.",https://docs.aws.amazon.com/lambda/latest/dg/lambda-concurrency.html
131,Was bietet das AWS Concierge Support-Team?,"A. Ein technischer Experte, der sich dem Benutzer widmet
B. Ein Hauptansprechpartner für AWS Billing und AWS Support
C. Ein Partner, der Sie bei der Skalierung einer Veranstaltung unterstützt
D. Ein engagierter AWS-Mitarbeiter, der die Anwendungsarchitektur des Benutzers überprüft",B. Ein Hauptansprechpartner für AWS Billing und AWS Support,"Ihr Amazon Web Services Concierge ist ein leitender Kundendienstmitarbeiter, der Ihrem Konto zugewiesen wird, wenn Sie einen Enterprise- oder qualifizierten Reseller-Support-Plan abonnieren. Dieser Concierge-Agent ist Ihr Hauptansprechpartner für Rechnungs- oder Kontoanfragen; Wenn Sie nicht wissen, wen Sie anrufen sollen, finden sie die richtigen Leute, die Ihnen helfen können. In den meisten Fällen ist der Amazon Web Services Concierge während der regulären Geschäftszeiten am Standort Ihres Hauptsitzes verfügbar. Der Amazon Web Services Concierge erreichen Sie am besten über das Amazon Web Services Support Center.",https://aws.amazon.com/premiumsupport/plans/enterprise/
132,"Ein Unternehmen muss Berichte erstellen, die die Cloud-Kosten nach Produkt, nach unternehmensdefinierten Tags sowie nach Stunde, Tag und Monat aufschlüsseln können. Welches AWS-Tool sollte das Unternehmen nutzen, um diese Anforderungen zu erfüllen?","A. Nutzungs- und Abdeckungsberichte für reservierte Instanzen
B. Berichte zur Nutzung von Sparplänen
C. AWS-Budgetberichte
D. AWS-Kosten- und Nutzungsberichte",D. AWS-Kosten- und Nutzungsberichte,"Die AWS Cost and Usage Reports (AWS CUR) enthalten den umfassendsten verfügbaren Satz an Kosten- und Nutzungsdaten. Sie können Kosten- und Nutzungsberichte verwenden, um Ihre AWS-Abrechnungsberichte in einem Amazon Simple Storage Service (Amazon S3)-Bucket zu veröffentlichen, der Ihnen gehört. Sie können Berichte erhalten, die Ihre Kosten nach Stunde, Tag oder Monat, nach Produkt oder Produktressource oder nach selbst definierten Tags aufschlüsseln. AWS aktualisiert den Bericht in Ihrem Bucket einmal täglich im CSV-Format (Comma-Separated Value). Sie können die Berichte mit Tabellenkalkulationsprogrammen wie Microsoft Excel oder Apache OpenOffice Calc anzeigen oder über eine Anwendung über die Amazon S3-API darauf zugreifen.",https://docs.aws.amazon.com/cur/latest/userguide/what-is-cur.html
133,"Ein Unternehmen verfügt über eine serverlose Anwendung, die eine Amazon API Gateway-API, eine AWS Lambda-Funktion und eine Amazon DynamoDB-Datenbank umfasst. Welchen AWS-Service kann das Unternehmen nutzen, um Benutzeranfragen zu verfolgen, während sie sich durch die Komponenten der Anwendung bewegen?","A. AWS CloudTrail
B. Amazon CloudWatch
C. Amazon Inspektor
D. AWS-Röntgen",D. AWS-Röntgen,AWS,https://aws.amazon.com/xray/
134,Ein Unternehmen muss ein Data Warehouse im Petabyte-Bereich in der AWS Cloud einrichten. Welcher AWS-Service erfüllt diese Anforderung?,"A. Amazon DynamoDB
B. Amazon RDS
C. Amazon Redshift
D. Amazon ElastiCache",C. Amazon Redshift,"Amazon Redshift ist ein vollständig verwalteter Data Warehousing-Dienst in der AWS Cloud. Es wurde speziell für die Bewältigung großer Datenanalyse-Workloads entwickelt, einschließlich Data Warehouses im Petabyte-Bereich. Mit Redshift kann das Unternehmen große Datenmengen effizient und kostengünstig speichern und analysieren. Es bietet schnelle Abfrageleistung, Skalierbarkeit und einfache Integration mit anderen AWS-Diensten und -Tools für Datenanalyse und Business Intelligence.",https://www.examtopics.com/exams/amazon/aws-certified-cloud-practitioner/view/14/
135,Welcher AWS-Service wird immer kostenlos zur Verfügung gestellt?,"A. Amazon S3
B. AWS Identity and Access Management (IAM)
C. Elastische Lastausgleicher
D. AWS WAF",B. AWS Identity and Access Management (IAM),"Sie können mit IAM über die webbasierte IAM-Konsole, die AWS Command Line Interface oder die AWS API oder SDKs interagieren. IAM wird ohne zusätzliche Kosten angeboten.","https://aws.amazon.com/premiumsupport/knowledge-center/iam-intro/#:~:text=You%20can%20interact%20with%20IAM,offered%20at%20no%20additional%20charge."
136,"Ein Unternehmen muss einen AWS-Disaster-Recovery-Plan entwerfen, der mehrere geografische Gebiete abdeckt. Welche Maßnahme wird dieser Anforderung gerecht?","A. Konfigurieren Sie mehrere AWS-Konten.
B. Konfigurieren Sie die Architektur über mehrere Availability Zones in einer AWS-Region.
C. Konfigurieren Sie die Architektur über mehrere AWS-Regionen hinweg.
D. Konfigurieren Sie die Architektur für viele Edge-Standorte.",C. Konfigurieren Sie die Architektur über mehrere AWS-Regionen hinweg.,"Zusätzlich zu den Daten müssen Sie auch die Konfiguration und Infrastruktur sichern, die für die erneute Bereitstellung Ihrer Arbeitslast und das Erreichen Ihres Recovery Time Objectives (RTO) erforderlich sind. AWS CloudFormation bietet Infrastructure as Code (IaC) und ermöglicht Ihnen die Definition aller AWS-Ressourcen in Ihrer Arbeitslast, sodass Sie diese zuverlässig auf mehreren AWS-Konten und AWS-Regionen bereitstellen und erneut bereitstellen können.",https://docs.aws.amazon.com/whitepapers/latest/disaster-recovery-workloads-on-aws/disaster-recovery-options-in-the-cloud.html
137,Welcher der folgenden Vorteile bietet der Wechsel von einem lokalen Rechenzentrum zur AWS Cloud?,"A. Compute-Instanzen können nach Bedarf gestartet und beendet werden, um die Kosten zu optimieren.
B. Rechenkosten können in der AWS Billing and Cost Management-Konsole angezeigt werden.
C. Benutzer behalten vollen Administratorzugriff auf ihre Recheninstanzen.
D. Benutzer können die Kosten optimieren, indem sie dauerhaft genügend Instanzen bei Spitzenlast ausführen.","A. Compute-Instanzen können nach Bedarf gestartet und beendet werden, um die Kosten zu optimieren.","Einer der Vorteile des Wechsels von einem lokalen Rechenzentrum zur AWS Cloud ist die Möglichkeit, die Elastizität und Skalierbarkeit des Cloud Computing zu nutzen. Mit AWS können Benutzer Recheninstanzen (z. B. Amazon EC2-Instanzen) je nach Bedarf und Arbeitslastanforderungen starten und beenden. Dies ermöglicht ein optimiertes Kostenmanagement, da Benutzer nur für die Ressourcen zahlen, die sie tatsächlich nutzen, und je nach Arbeitslast hoch- oder runterskalieren können. Diese Flexibilität bei der Ressourcenbereitstellung ist ein wesentlicher Vorteil der AWS Cloud.",https://www.examtopics.com/exams/amazon/aws-certified-cloud-practitioner/view/14/
138,Inwiefern bietet die AWS Cloud niedrigere Gesamtbetriebskosten (TCO) der Rechenressourcen als lokale Rechenzentren? (Wähle zwei.),"A. AWS ersetzt Vorabinvestitionen durch nutzungsbasierte Kosten.
B. AWS ist auf hohe Verfügbarkeit ausgelegt, wodurch Ausfallzeiten für Benutzer vermieden werden.
C. AWS macht lokales IT-Personal überflüssig.
D. AWS nutzt Skaleneffekte, um die Preise kontinuierlich zu senken.
E. AWS bietet ein einheitliches Preismodell für Amazon EC2-Instanzen.","A. AWS ersetzt Vorabinvestitionen durch nutzungsbasierte Kosten.
D. AWS nutzt Skaleneffekte, um die Preise kontinuierlich zu senken.","A. AWS ersetzt Vorabinvestitionen durch nutzungsbasierte Kosten: Mit AWS zahlen Benutzer nur für das, was sie nutzen, ohne dass Vorabinvestitionen in Hardware, Einrichtungen und Wartung erforderlich sind. Dieses Pay-as-you-go-Modell kann zu erheblichen Kosteneinsparungen führen, insbesondere für Unternehmen mit unvorhersehbaren oder schwankenden Arbeitslasten. D. AWS nutzt Skaleneffekte, um die Preise kontinuierlich zu senken: AWS ist in großem Maßstab tätig und kann daher Rechenressourcen zu niedrigeren Preisen anbieten als lokale Rechenzentren. Darüber hinaus senkt AWS regelmäßig die Preise für seine Dienste, da das Unternehmen mehr Kunden gewinnt und größere Skaleneffekte erzielt.",https://docs.aws.amazon.com/whitepapers/latest/aws-overview/six-advantages-of-cloud-computing.html
139,Welcher AWS-Dienst überwacht AWS-Konten auf Sicherheitsbedrohungen?,"A. Amazon GuardDuty
B. AWS Secrets Manager
C. Amazon Cognito
D. AWS Certificate Manager (ACM)",A. Amazon GuardDuty,"Amazon GuardDuty ist der AWS-Dienst, der AWS-Konten auf Sicherheitsbedrohungen überwacht. Es analysiert kontinuierlich Protokolle und Netzwerkverkehrsdaten, um böswillige Aktivitäten, unbefugtes Verhalten und potenzielle Sicherheitsrisiken zu erkennen. GuardDuty nutzt maschinelles Lernen und Bedrohungsinformationen, um Bedrohungen wie Kontokompromittierung, Datenexfiltration und verdächtige API-Aktivitäten zu identifizieren. Wenn ein Sicherheitsproblem erkannt wird, generiert es Ergebnisse und sendet Warnungen, um Benutzern dabei zu helfen, geeignete Maßnahmen zur Behebung der Bedrohung zu ergreifen.",https://aws.amazon.com/guardduty/
140,Welche Vorteile sind in einem AWS Enterprise Support-Plan enthalten?,"A. Kostenloser Support für das AWS Partner Network (APN).
B. Designierter Support durch einen AWS Technical Account Manager (TAM)
C. Vor-Ort-Unterstützung durch AWS-Ingenieure
D. AWS verwaltete Compliance als Code mit AWS Config",B. Designierter Support durch einen AWS Technical Account Manager (TAM),"\Bei einem AWS Enterprise Support-Plan ist einer der Vorteile die Verfügbarkeit eines bestimmten AWS Technical Account Managers (TAM). Der TAM fungiert als zentrale Anlaufstelle und bietet individuelle Beratung und Unterstützung, um dem Kunden dabei zu helfen, seine AWS-Umgebung zu optimieren, technische Probleme zu lösen und seine Geschäftsziele zu erreichen. Der TAM arbeitet eng mit dem Kunden zusammen, um seine spezifischen Bedürfnisse zu verstehen und bietet proaktiven Support, Architekturberatung und Best-Practice-Empfehlungen.",https://www.examtopics.com/exams/amazon/aws-certified-cloud-practitioner/view/15/
141,Welche Aufgabe führt AWS automatisch aus?,"A. Verschlüsseln Sie Daten, die in Amazon DynamoDB gespeichert sind.
B. Patchen Sie Amazon EC2-Instanzen.
C. Verschlüsseln Sie den Netzwerkverkehr des Benutzers.
D. Erstellen Sie TLS-Zertifikate für die Websites der Benutzer.","A. Verschlüsseln Sie Daten, die in Amazon DynamoDB gespeichert sind.","Alle in Amazon DynamoDB gespeicherten Benutzerdaten sind im Ruhezustand vollständig verschlüsselt. Die DynamoDB-Verschlüsselung im Ruhezustand bietet erhöhte Sicherheit, indem alle Ihre Daten im Ruhezustand mithilfe von Verschlüsselungsschlüsseln verschlüsselt werden, die im AWS Key Management Service (AWS KMS) gespeichert sind. Diese Funktionalität trägt dazu bei, den betrieblichen Aufwand und die Komplexität beim Schutz sensibler Daten zu reduzieren. Mit der Verschlüsselung im Ruhezustand können Sie sicherheitsrelevante Anwendungen erstellen, die strenge Verschlüsselungsvorschriften und behördliche Anforderungen erfüllen.",https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/EncryptionAtRest.html
142,"Welchen AWS-Service oder welches AWS-Tool kann ein Unternehmen nutzen, um AWS-Ausgaben und -Nutzung im Laufe der Zeit zu visualisieren, zu verstehen und zu verwalten?","A. AWS Trusted Advisor
B. Amazon CloudWatch
C. Kosten-Explorer
D. AWS-Budgets",C. Kosten-Explorer,"AWS Cost Explorer verfügt über eine benutzerfreundliche Oberfläche, mit der Sie Ihre AWS-Kosten und -Nutzung im Laufe der Zeit visualisieren, verstehen und verwalten können. Legen Sie schnell los, indem Sie benutzerdefinierte Berichte erstellen, die Kosten- und Nutzungsdaten analysieren. Analysieren Sie Ihre Daten auf hoher Ebene (z. B. Gesamtkosten und Nutzung über alle Konten hinweg) oder tauchen Sie tiefer in Ihre Kosten- und Nutzungsdaten ein, um Trends zu erkennen, Kostentreiber zu ermitteln und Anomalien zu erkennen.",https://aws.amazon.com/aws-cost-management/aws-cost-explorer/
143,"Ein Unternehmen möchte einen Teil seiner Ressourcen in der AWS Cloud bereitstellen. Um regulatorische Anforderungen zu erfüllen, müssen die Daten lokal und vor Ort bleiben. Zwischen AWS und den Unternehmensressourcen muss eine geringe Latenz bestehen. Welcher AWS-Service oder welche AWS-Funktion kann verwendet werden, um diese Anforderungen zu erfüllen?","A. Lokale AWS-Zonen
B. Verfügbarkeitszonen
C. AWS-Außenposten
D. AWS-Wellenlängenzonen",A. Lokale AWS-Zonen,"Die Frage lautet „Anwendungen bereitstellen“. Anwendungsfall der AWS Local Zone: Führen Sie Anwendungen mit geringer Latenz am Edge aus. Erstellen und stellen Sie Anwendungen in der Nähe der Endbenutzer bereit, um Echtzeitspiele, Live-Streaming, Augmented und Virtual Reality (AR/VR), virtuelle Workstations und mehr zu ermöglichen. Vereinfachen Sie Hybrid-Cloud-Migrationen. Migrieren Sie Ihre Anwendungen in eine nahegelegene lokale AWS-Zone und erfüllen Sie gleichzeitig die Anforderungen an die geringe Latenz einer Hybridbereitstellung.",https://aws.amazon.com/about-aws/global-infrastructure/localzones/
144,"Aus Sicherheitsgründen benötigt ein Unternehmen eine isolierte Umgebung innerhalb von AWS. Welche Maßnahmen können ergriffen werden, um dies zu erreichen?","A. Erstellen Sie eine separate Availability Zone zum Hosten der Ressourcen.
B. Erstellen Sie eine separate VPC zum Hosten der Ressourcen.
C. Erstellen Sie eine Platzierungsgruppe zum Hosten der Ressourcen.
D. Erstellen Sie eine AWS Direct Connect-Verbindung zwischen dem Unternehmen und AWS.",B. Erstellen Sie eine separate VPC zum Hosten der Ressourcen.,"Um aus Sicherheitsgründen eine isolierte Umgebung innerhalb von AWS zu schaffen, kann das Unternehmen eine separate Virtual Private Cloud (VPC) erstellen. Eine VPC ist ein logisch isolierter Abschnitt der AWS Cloud, in dem das Unternehmen AWS-Ressourcen in einem virtuellen Netzwerk starten kann, das seinem Konto zugeordnet ist. Durch die Erstellung einer separaten VPC kann das Unternehmen die Netzwerkeinstellungen, IP-Adressbereiche, Subnetze, Routing-Tabellen und Sicherheitseinstellungen speziell für seine isolierte Umgebung steuern.",https://docs.aws.amazon.com/AWSEC2/latest/WindowsGuide/infrastructure-security.html
145,Welcher AWS-Service ist ein hochverfügbarer und skalierbarer DNS-Webservice?,"A. Amazon VPC
B. Amazon CloudFront
C. Amazon Route 53
D. Amazon Connect",C. Amazon Route 53,"Amazon Route 53 ist ein hochverfügbarer und skalierbarer Domain Name System (DNS)-Webdienst, der von AWS bereitgestellt wird. Es wurde entwickelt, um Endbenutzer zu Internetanwendungen weiterzuleiten, indem Domänennamen in IP-Adressen übersetzt werden. Route 53 bietet zuverlässige und kostengünstige Domänenregistrierung, DNS-Routing und Zustandsprüfung von Ressourcen innerhalb oder außerhalb von AWS.",https://aws.amazon.com/route53/
146,Welche der folgenden Methoden ist eine bewährte AWS-Methode für die Verwaltung eines AWS-Konto-Root-Benutzers?,"A. Bewahren Sie das Root-Benutzerkennwort beim Sicherheitsteam auf.
B. Aktivieren Sie die Multi-Faktor-Authentifizierung (MFA) für den Root-Benutzer.
C. Erstellen Sie einen Zugriffsschlüssel für den Root-Benutzer.
D. Halten Sie das Root-Benutzerkennwort aus Compliance-Gründen konsistent.",B. Aktivieren Sie die Multi-Faktor-Authentifizierung (MFA) für den Root-Benutzer.,"Schützen Sie Ihre Root-Benutzer-Anmeldeinformationen, indem Sie MFA für Ihre Root-Benutzer-Anmeldeinformationen konfigurieren. Wir empfehlen nicht, Zugriffsschlüssel für Ihren Root-Benutzer zu generieren, da diese den vollständigen Zugriff auf alle Ihre Ressourcen ermöglichen.",https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html
147,"Ein Unternehmen möchte seine Sicherheits- und Prüfungslage verbessern, indem es den eingehenden Amazon EC2-Zugriff einschränkt. Was sollte das Unternehmen verwenden, um aus der Ferne auf Instanzen zuzugreifen, anstatt eingehende SSH-Ports zu öffnen und SSH-Schlüssel zu verwalten?","A. EC2-Schlüsselpaare
B. AWS Systems Manager-Sitzungsmanager
C. AWS Identity and Access Management (IAM)
D. Netzwerk-ACLs",B. AWS Systems Manager-Sitzungsmanager,"AWS Systems Manager Session Manager ist eine neue interaktive Shell und CLI, die eine sichere, zugriffskontrollierte und geprüfte Verwaltung von Windows- und Linux-EC2-Instanzen ermöglicht. Mit dem Session Manager entfällt die Notwendigkeit, eingehende Ports zu öffnen, SSH-Schlüssel zu verwalten oder Bastion-Hosts zu verwenden.",https://docs.aws.amazon.com/systems-manager/latest/userguide/session-manager.html
148,Welche Preisoption bietet nach Auswahl einer Amazon EC2 Dedicated Host-Reservierung den größten Rabatt?,"A. Keine Vorauszahlung
B. Stündliche Zahlung auf Abruf
C. Teilweise Vorauszahlung
D. Alle Vorauszahlungen",D. Alle Vorauszahlungen,Beim Kauf einer Standard- oder Convertible-Reserved Instance können Sie zwischen drei Zahlungsoptionen wählen. Mit der Option „Alles im Voraus“ bezahlen Sie die gesamte Laufzeit der Reserved Instance mit einer Vorauszahlung. Diese Option bietet Ihnen den größten Rabatt im Vergleich zum Preis für On-Demand-Instanzen,https://aws.amazon.com/ec2/pricing/reserved-instances/pricing/
149,"Ein Unternehmen hat seine Arbeitslast verfeinert, um bestimmte AWS-Dienste zu nutzen, um die Effizienz zu verbessern und die Kosten zu senken. Welche Best Practice zur Kostengovernance zeigt dieses Beispiel?","A. Ressourcenkontrollen
B. Kostenverteilung
C. Architekturoptimierung
D. Durchsetzung der Kennzeichnung",B. Kostenverteilung,"Diese Dienste machen die Verwaltung einer Ressource für Sie überflüssig und bieten die Funktion der Codeausführung, Warteschlangendienste und Nachrichtenzustellung. Der andere Vorteil besteht darin, dass Leistung und Kosten entsprechend der Nutzung skaliert werden, was eine effiziente Kostenzuordnung und -zuordnung ermöglicht.",https://d1.awsstatic.com/whitepapers/architecture/AWS-Cost-Optimization-Pillar.pdf
